,Unnamed: 0,code,last_modified_datetime,product_name,brands,countries,serving_size,nutrition_grade_fr,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,nutrition-score-fr_100g
858,1785,11110008350,2017-03-10T08:49:46Z,Pretzel Soft Authentic Sandwich Rolls,Kroger,US,99.0,b,1100.0,2.02,0.51,0.0,0.0,50.51,6.06,2.0,10.1,1.2065,0.475,0.0,0.0091,0.101,0.00273,2.0
859,1786,11110008367,2017-03-09T13:02:06Z,Salted Cashews Halves & Pieces,Kroger,US,28.0,d,2389.0,46.43,8.93,0.0,0.0,28.57,3.57,3.6,17.86,1.08966,0.429,0.0,0.0,0.071,0.00643,14.0
860,1787,11110008398,2017-03-09T13:02:02Z,"Halves & Pieces Cashews, Lightly Salted",Kroger,US,28.0,d,2389.0,46.43,8.93,0.0,0.0,28.57,3.57,3.6,17.86,0.54356,0.214,0.0,0.0,0.071,0.00643,12.0
861,1790,11110008527,2017-03-09T13:02:02Z,Unsalted Whole Cashews,Kroger,US,28.0,c,2389.0,50.0,8.93,0.0,0.0,28.57,3.57,3.6,17.86,0.0,0.0,0.0,0.0,0.071,0.00643,10.0
862,1791,11110008565,2017-03-09T14:02:32Z,Salted Cashews Halves & Pieces,Kroger,US,28.0,d,2389.0,46.43,8.93,0.0,0.0,28.57,3.57,3.6,17.86,1.08966,0.429,0.0,0.0,0.071,0.00643,14.0
863,1793,11110008626,2017-03-09T12:31:31Z,Salted Mixed Nuts,Kroger,US,28.0,d,2540.0,53.57,7.14,0.0,0.0,17.86,3.57,7.1,21.43,1.08966,0.429,0.0,0.0,0.143,0.00257,13.0
864,1794,11110008688,2017-03-09T12:31:39Z,Salted Mixed Nuts,Kroger,US,28.0,d,2540.0,53.57,7.14,0.0,0.0,17.86,3.57,7.1,21.43,1.08966,0.429,0.0,0.0,0.143,0.00257,13.0
865,1796,11110008770,2017-03-09T21:08:41Z,Sliders Enriched Mini Buns,King Soopers,US,28.0,c,1343.0,3.57,1.79,0.0,0.0,60.71,7.14,3.6,10.71,1.54178,0.607,0.0,0.0,0.071,0.00386,7.0
866,1799,11110008817,2017-03-09T16:44:58Z,Maple Glazed Cake Donuts,"Kroger,  The Kroger Co.",US,71.0,e,1828.0,19.72,8.45,0.0,0.0,59.15,35.21,1.4,4.23,1.14554,0.451,0.0,0.0,0.113,0.00203,24.0
867,1800,11110008824,2017-03-09T21:08:41Z,Sandwich Buns,The Kroger Co.,US,78.0,b,1234.0,3.85,0.64,0.0,0.0,55.13,7.69,2.6,10.26,1.23698,0.487,7.68e-05,0.0,0.103,0.00346,1.0
868,1801,11110008886,2017-03-09T16:43:38Z,Sourdough Wide Pan Bread,"Private Selection,  The Kroger Co.",US,37.0,c,1130.0,2.7,0.0,0.0,0.0,56.76,10.81,2.7,8.11,1.5113,0.595,0.0,0.0,0.162,0.00292,8.0
869,1802,11110008961,2017-03-09T16:43:38Z,Strawberry Cream Cheese Loaf Cake,"Bakery Fresh Goodness,  The Kroger Co.",US,91.0,d,1703.0,20.88,4.4,0.0,0.055,49.45,27.47,1.1,4.4,0.8382,0.33,3.3e-05,0.0,0.088,0.00158,17.0
870,1803,11110009111,2017-03-09T21:08:23Z,Seasoned Beef Patties,Heritage Farm,US,112.0,d,933.0,16.96,7.14,0.89,0.045,3.57,0.89,1.8,15.18,0.92964,0.366,0.0,0.0,0.036,0.00161,11.0
871,1806,11110011121,2017-03-09T12:31:35Z,Honey Mustard,Kroger,US,31.0,d,1213.0,22.58,3.23,0.0,0.016,19.35,16.13,0.0,0.0,1.8034,0.71,0.0007257,0.0,0.0,0.0,16.0
872,1807,11110011138,2017-03-09T12:31:32Z,Raspberry Vinaigrette,Kroger,US,32.0,d,787.0,9.38,0.0,0.0,0.0,21.88,21.88,0.0,0.0,1.82626,0.719,0.0,0.0,0.0,0.0,13.0
873,1808,11110011367,2017-03-09T14:16:05Z,The Original Snack Crackers,Kroger,US,16.0,e,2092.0,25.0,6.25,0.0,0.0,62.5,6.25,0.0,6.25,1.66624,0.656,0.0,0.0,0.0,0.00225,20.0
874,1812,11110012135,2017-03-09T15:40:14Z,"Hot Cocoa, Sweet Mint","Private Selection,  The Kroger Co.",US,35.0,d,1552.0,2.86,1.43,0.0,0.0,82.86,77.14,2.9,11.43,1.016,0.4,0.0,0.0034,0.286,0.0,15.0
875,1813,11110013187,2017-03-10T08:10:54Z,Swirl Bread,Kroger,US,28.0,c,1197.0,5.36,0.0,0.0,0.0,53.57,14.29,3.6,7.14,1.36144,0.536,0.0,0.0,0.0,0.00257,6.0
876,1814,11110013996,2017-03-09T14:19:08Z,"Deluxe Ice Cream, S'Mores",Kroger,US,75.0,d,1004.0,10.67,6.67,0.0,0.033,30.67,22.67,0.0,2.67,0.254,0.1,8.01e-05,0.0016,0.107,0.00048,14.0
877,1815,11110014023,2017-03-09T20:11:23Z,Deluxe Ice Cream,The Kroger Co.,US,70.0,d,1017.0,11.43,7.14,0.0,0.079,32.86,25.71,1.4,4.29,0.20066,0.079,8.58e-05,0.0017,0.143,0.00051,14.0
878,1816,11110014030,2017-03-09T14:18:53Z,"Deluxe Ice Cream, Chocolate Butter Toffee",Kroger,US,70.0,d,958.0,10.0,6.43,0.0,0.036,31.43,28.57,0.0,2.86,0.43434,0.171,8.58e-05,0.0017,0.114,0.0,15.0
879,1817,11110014092,2017-03-09T14:07:05Z,Restaurant Style Tortilla Chips,Kroger,US,29.0,c,2163.0,24.14,3.45,0.0,0.0,65.52,0.0,6.9,6.9,0.65786,0.259,0.0,0.0,0.0,0.0,6.0
880,1818,11110014221,2017-03-09T14:16:01Z,"Deluxe Ice Cream, Artisan Vanilla Bean",Kroger,US,70.0,d,837.0,10.0,6.43,0.0,0.043,24.29,20.0,0.0,2.86,0.20066,0.079,0.0001287,0.0017,0.143,0.0,12.0
881,1819,11110014238,2017-03-09T14:15:53Z,"Deluxe Churned Reduced Fat Ice Cream, Vividly Vanilla",Kroger,US,65.0,b,644.0,4.62,3.08,0.0,0.023,24.62,7.69,1.5,6.15,0.23368,0.092,0.0001845,0.0018,0.231,0.0,1.0
882,1820,11110014245,2017-03-09T14:15:53Z,"Deluxe Ice Cream, Chocolate Chip",Kroger,US,70.0,d,895.0,11.43,7.14,0.0,0.036,25.71,20.0,0.0,2.86,0.254,0.1,0.0001287,0.0017,0.114,0.0,14.0
883,1821,11110014252,2017-03-09T14:15:52Z,"Deluxe Ice Cream, Death By Chocolate",Kroger,US,70.0,d,958.0,11.43,7.14,0.0,0.036,28.57,17.14,0.0,4.29,0.27178,0.107,8.58e-05,0.0017,0.114,0.00103,13.0
884,1822,11110014269,2017-03-09T14:16:10Z,"Deluxe Ice Cream, Rocky Road",Kroger,US,70.0,d,958.0,11.43,5.71,0.0,0.036,30.0,21.43,1.4,4.29,0.36322,0.143,8.58e-05,0.0017,0.143,0.0,11.0
885,1823,11110014320,2017-03-09T14:15:59Z,"Deluxe Frozen Yogurt, Pineapple Coconut",Kroger,US,69.0,c,665.0,2.17,1.45,0.0,0.007,30.43,24.64,0.0,2.9,0.18288,0.072,0.0,0.0017,0.116,0.0,6.0
886,1824,11110014337,2017-03-09T14:15:55Z,"Deluxe Frozen Yogurt, Caramel Praline",Kroger,US,71.0,c,766.0,3.52,1.41,0.0,0.007,33.8,29.58,0.0,4.23,0.3048,0.12,4.23e-05,0.0017,0.141,0.0,8.0
887,1825,11110014368,2017-03-10T08:18:41Z,Ice Cream,Prrivate Selection,US,84.0,d,1046.0,13.1,7.14,0.0,0.065,28.57,22.62,1.2,3.57,0.22606,0.089,0.0001428,0.0014,0.119,0.00043,14.0
888,1826,11110014412,2017-03-09T12:25:48Z,Traditional Salsa,Kroger,US,31.0,c,134.0,0.0,0.0,0.0,0.0,9.68,3.23,3.2,0.0,1.88468,0.742,0.0001935,0.0,0.065,0.0,4.0
889,1827,11110014436,2017-03-09T12:25:41Z,Traditional Salsa,Kroger,US,31.0,c,134.0,0.0,0.0,0.0,0.0,9.68,3.23,3.2,0.0,1.88468,0.742,0.0001935,0.0,0.065,0.0,4.0
890,1828,11110014467,2017-03-09T12:17:26Z,"Pasta Sauce, Traditional",Kroger,US,128.0,b,293.0,1.95,0.0,0.0,0.0,10.16,7.03,2.3,1.56,0.89408,0.352,0.0001173,0.0019,0.016,0.00056,1.0
891,1829,11110014474,2017-03-09T12:17:09Z,"Homestyle Pasta Sauce, Tomato & Basil",Kroger,US,128.0,b,293.0,1.56,0.0,0.0,0.0,12.5,7.81,2.3,2.34,1.0922,0.43,0.0001758,0.0019,0.031,0.00084,1.0
892,1830,11110014481,2017-03-09T12:17:28Z,"Homestyle Pasta Sauce, Marinara",Kroger,US,128.0,b,259.0,1.56,0.0,0.0,0.0,10.16,7.03,2.3,1.56,1.0922,0.43,0.0001173,0.0019,0.031,0.00056,2.0
893,1831,11110014498,2017-03-09T12:17:23Z,"Pasta Sauce, Chunky Mushroom & Onion",Kroger,US,128.0,b,293.0,1.95,0.0,0.0,0.0,10.94,7.81,2.3,2.34,1.07188,0.422,0.0001758,0.0019,0.031,0.00056,1.0
894,1832,11110014504,2017-03-09T12:17:34Z,"Chunky Pasta Sauce, Green Pepper & Mushroom",Kroger,US,128.0,b,293.0,1.95,0.0,0.0,0.0,10.94,7.03,2.3,2.34,1.07188,0.422,0.0001758,0.0019,0.031,0.00211,1.0
895,1833,11110014511,2017-03-09T12:17:34Z,"Homestyle Pasta Sauce, Roasted Red Pepper With Garlic",Kroger,US,128.0,b,326.0,1.95,0.0,0.0,0.0,12.5,7.81,2.3,2.34,1.0922,0.43,0.0002343,0.0,0.031,0.00056,1.0
896,1834,11110014528,2017-03-09T12:17:32Z,"Pasta Sauce Flavored With Beef, Traditional",Kroger,US,128.0,b,293.0,2.34,0.39,0.0,0.0,10.16,7.03,2.3,2.34,0.89408,0.352,0.0001173,0.0019,0.016,0.00056,0.0
897,1835,11110014535,2017-03-09T12:17:32Z,"Homestyle Pasta Sauce, Parmesan & Romano",Kroger,US,128.0,c,360.0,2.73,1.17,0.0,0.004,11.72,7.81,2.3,3.12,1.0922,0.43,0.0001758,0.0019,0.047,0.00056,3.0
898,1836,11110014542,2017-03-09T12:17:25Z,"Homestyle Pasta Sauce, 6 Cheese",Kroger,US,128.0,b,326.0,2.73,1.17,0.0,0.004,10.16,7.03,2.3,3.12,1.0922,0.43,0.0001758,0.0019,0.078,0.00056,2.0
899,1837,11110014559,2017-03-09T12:17:11Z,"Homestyle Pasta Sauce, Flavored With Beef, Beef",Kroger,US,128.0,b,326.0,1.95,0.39,0.0,0.0,11.72,7.81,2.3,2.34,1.0922,0.43,0.0001758,0.0019,0.031,0.00084,1.0
900,1839,11110015877,2017-03-09T14:12:26Z,Original Chocolate Chip Cookies With Real Chocolate Chips,Chipmates,US,36.0,d,1745.0,19.44,6.94,0.0,0.0,61.11,30.56,5.6,5.56,0.56388,0.222,0.0,0.0,0.0,0.004,14.0
901,1840,11110015884,2017-03-09T14:12:25Z,"Chipmates, Chunky Chocolate Chip Cookies",Kroger,US,28.0,d,1795.0,21.43,8.93,0.0,0.0,60.71,28.57,3.6,3.57,0.54356,0.214,0.0,0.0,0.0,0.00386,16.0
902,1841,11110015891,2017-03-09T14:12:24Z,Chewy Chocolate Chip Cookies With Real Chocolate Chips,Chipmates,US,31.0,e,1753.0,19.35,6.45,0.0,0.0,64.52,29.03,0.0,3.23,1.06426,0.419,0.0,0.0,0.065,0.00348,21.0
903,1842,11110015907,2017-03-09T14:12:41Z,"Chipmates, Chunky Chocolate Chip Cookies, Peanut Butter",Kroger,US,26.0,e,1933.0,26.92,9.62,0.0,0.0,57.69,26.92,0.0,7.69,0.73152,0.288,0.0,0.0,0.0,0.00277,22.0
904,1843,11110015914,2017-03-09T14:12:42Z,"Chunky Chocolate Chip Cookies, White Chip",Chipmates,US,27.0,e,1858.0,22.22,9.26,0.0,0.0,59.26,29.63,0.0,3.7,0.61214,0.241,0.0,0.0,0.074,0.00267,22.0
905,1844,11110015921,2017-03-09T09:05:59Z,Chocolate Chip Cookies,Chipmates Candy,US,28.0,e,1795.0,21.43,8.93,0.0,0.0,57.14,32.14,0.0,3.57,0.58928,0.232,0.0,0.0,0.0,0.00257,22.0
906,1845,11110015938,2017-03-09T09:05:59Z,Chocolate Chip Cookies,Chip Mates,US,36.0,d,1745.0,13.89,5.56,0.0,0.0,66.67,33.33,2.8,5.56,0.70612,0.278,0.0,0.0,0.0,0.003,17.0
907,1846,11110016027,2017-03-09T14:07:41Z,"Original Sandwich Cookies, Chocolate",Kroger,US,34.0,e,1845.0,17.65,5.88,0.0,0.0,70.59,41.18,2.9,2.94,1.19634,0.471,0.0,0.0,0.0,0.00318,20.0
908,1847,11110016188,2017-03-09T13:18:40Z,"Creamy Peanut Butter, Roasted Peanuts",Kroger,US,32.0,d,2351.0,46.88,7.81,0.0,0.0,25.0,12.5,6.2,21.88,1.19126,0.469,0.0,0.0,0.062,0.00225,16.0
909,1848,11110016195,2017-03-09T13:25:57Z,Crunchy Peanut Butter,Kroger,US,32.0,d,2351.0,46.88,7.81,0.0,0.0,28.12,12.5,6.2,21.88,1.19126,0.469,0.0,0.0,0.062,0.00225,16.0
910,1849,11110016492,2017-03-09T13:25:22Z,Natural Creamy Peanut Butter,Kroger,US,32.0,d,2485.0,50.0,6.25,0.0,0.0,21.88,3.12,9.4,25.0,0.99314,0.391,0.0,0.0,0.062,0.00225,12.0
911,1850,11110016508,2017-03-09T13:25:25Z,Crunchy Peanut Butter,Kroger,US,32.0,d,2485.0,50.0,6.25,0.0,0.0,21.88,3.12,9.4,25.0,0.99314,0.391,0.0,0.0,0.062,0.00225,12.0
912,1851,11110016515,2017-03-09T13:25:59Z,Crunchy Roasted Peanuts And Honey,Kroger,US,34.0,d,2213.0,41.18,7.35,0.0,0.0,29.41,17.65,5.9,20.59,0.82296,0.324,0.0,0.0,0.059,0.00212,14.0
913,1853,11110016676,2017-03-09T13:02:01Z,Butter Toffee Peanuts,Kroger,US,33.0,e,2155.0,27.27,4.55,0.0,0.0,57.58,48.48,3.0,15.15,1.00076,0.394,0.0,0.0,0.061,0.00218,20.0
914,1867,11110017482,2017-03-09T20:11:23Z,Party Pail Ice Cream,Kroger,US,64.0,d,849.0,9.38,6.25,0.0,0.039,23.44,23.44,0.0,3.12,0.19812,0.078,0.0001407,0.0,0.125,0.0,13.0
915,1868,11110017499,2017-03-09T20:11:24Z,"Party Pail Ice Cream, Chocolate","Kroger,  The Kroger Co.",US,64.0,c,916.0,10.94,6.25,0.0,0.031,26.56,18.75,3.1,3.12,0.1778,0.07,9.36e-05,0.0,0.062,0.00056,8.0
916,1869,11110017574,2017-03-09T20:11:25Z,Party Pail Ice Cream,The Kroger Co.,US,64.0,d,849.0,9.38,6.25,0.0,0.039,23.44,21.88,0.0,3.12,0.19812,0.078,9.36e-05,0.0019,0.125,0.0,12.0
917,1870,11110017581,2017-03-09T20:11:24Z,Party Pail Ice Cream,The Kroger Co.,US,64.0,d,916.0,10.94,7.03,0.0,0.039,28.12,25.0,0.0,3.12,0.1778,0.07,9.36e-05,0.0019,0.094,0.0,14.0
918,1871,11110017598,2017-03-09T20:11:25Z,Party Pail Sherbet,The Kroger Co.,US,85.0,c,590.0,0.0,0.0,0.0,0.0,32.94,24.71,0.0,1.18,0.0889,0.035,0.0,0.0014,0.071,0.00042,6.0
919,1872,11110017734,2017-03-10T08:39:42Z,Ice Cream Sandwiches,Kroger,US,74.0,d,1188.0,10.81,6.76,0.0,0.027,41.89,21.62,1.4,4.05,0.51562,0.203,8.1e-05,0.0,0.081,0.00146,14.0
920,1873,11110017741,2017-03-09T16:43:39Z,Valentine Colossal Brownie,Bakery Fresh,US,85.0,e,1870.0,14.12,5.88,0.0,0.0,76.47,52.94,1.2,3.53,0.80772,0.318,0.0,0.0,0.0,0.00212,22.0
921,1874,11110017758,2017-03-09T16:43:39Z,Chocolate Lovers Colossal Brownie,"Bakery Fresh Goodness,  The Kroger Co.",US,85.0,e,1820.0,12.94,4.71,0.0,0.0,76.47,52.94,2.4,4.71,0.77724,0.306,0.0,0.0,0.024,0.00318,19.0
922,1875,11110018076,2017-03-09T14:07:05Z,Tortilla Chips With A Kick Of Lime,Kroger,US,29.0,c,2021.0,24.14,3.45,0.0,0.0,65.52,3.45,6.9,6.9,1.22682,0.483,0.0,0.0,0.0,0.00248,9.0
923,1878,11110018274,2017-03-09T13:17:58Z,"Dutch Hot Cocoa Mix, Milk Chocolate",Kroger,US,31.0,e,1619.0,3.23,3.23,0.0,0.0,87.1,67.74,0.0,3.23,1.71958,0.677,0.0,0.0,0.645,0.00116,24.0
924,1879,11110018311,2017-03-09T20:11:25Z,"Psst..., Fudge Swirl",The Kroger Co.,US,59.0,c,707.0,3.39,1.69,0.0,0.008,32.2,23.73,0.0,3.39,0.17272,0.068,5.07e-05,0.0,0.102,0.00122,6.0
925,1880,11110018335,2017-03-09T20:11:26Z,Frozen Dairy Dessert,P$$T...,US,58.0,c,720.0,3.45,2.59,0.0,0.017,29.31,20.69,0.0,3.45,0.19812,0.078,5.16e-05,0.0,0.103,0.0,6.0
926,1890,11110018618,2017-03-09T14:07:46Z,"P$$T..., Vanilla Sandwich Cookies",P$$T...,US,33.0,e,2029.0,18.18,4.55,0.0,0.0,72.73,33.33,0.0,3.03,0.76962,0.303,0.0,0.0,0.0,0.00218,20.0
927,1891,11110018625,2017-03-09T14:07:37Z,"P$$T..., Duplex Sandwich Cookies",P$$T...,US,33.0,d,2029.0,18.18,4.55,0.0,0.0,72.73,33.33,3.0,3.03,0.84582,0.333,0.0,0.0,0.0,0.00218,16.0
928,1892,11110018632,2017-03-09T14:07:37Z,"P$$T..., Assorted Sandwich Cookies",P$$T...,US,33.0,d,2029.0,18.18,4.55,0.0,0.0,72.73,33.33,3.0,3.03,0.84582,0.333,0.0,0.0,0.0,0.00218,16.0
929,1893,11110018649,2017-03-09T14:07:42Z,"P$$T..., Sandwich Cookies, Peanut Butter",P$$T...,US,33.0,d,2029.0,18.18,4.55,0.0,0.0,72.73,33.33,3.0,6.06,0.76962,0.303,0.0,0.0,0.0,0.00218,16.0
930,1895,11110018663,2017-03-09T14:36:14Z,"P$$T..., Sandwich Cookies, Chocolate Fudge",P$$T...,US,33.0,e,1904.0,18.18,9.09,0.0,0.0,66.67,33.33,3.0,3.03,0.92456,0.364,0.0,0.0,0.0,0.00327,21.0
931,1896,11110018670,2017-03-09T14:07:43Z,"P$$T..., Shortbread Cookies, Fudge Striped",P$$T...,US,35.0,e,2033.0,20.0,11.43,0.0,0.0,71.43,28.57,2.9,5.71,0.90678,0.357,0.0,0.0,0.0,0.00309,21.0
932,1897,11110018687,2017-03-09T14:07:40Z,"P$$T..., Sugar Cookies",P$$T...,US,28.0,e,1795.0,17.86,5.36,0.0,0.0,60.71,25.0,0.0,3.57,0.99822,0.393,0.0,0.0,0.0,0.00257,19.0
933,1898,11110018694,2017-03-09T14:07:40Z,"P$$T..., Oatmeal Cookies",P$$T...,US,28.0,d,1795.0,17.86,5.36,0.0,0.0,57.14,21.43,3.6,7.14,0.99822,0.393,0.0,0.0,0.0,0.00257,13.0
934,1899,11110018700,2017-03-09T14:07:42Z,"P$$T..., Cookies, Lemon, Iced",P$$T...,US,28.0,e,1941.0,17.86,5.36,0.0,0.0,67.86,32.14,0.0,3.57,0.99822,0.393,0.0,0.0,0.0,0.00257,21.0
935,1900,11110018717,2017-03-09T14:07:39Z,"P$$T..., Iced Oatmeal Cookies",P$$T...,US,28.0,d,1941.0,17.86,5.36,0.0,0.0,64.29,21.43,3.6,7.14,0.99822,0.393,0.0,0.0,0.0,0.00257,13.0
936,1901,11110018724,2017-03-09T14:07:38Z,"P$$T..., Chocolate Chip Cookies",P$$T...,US,28.0,d,1795.0,17.86,5.36,0.0,0.0,60.71,21.43,0.0,3.57,0.90678,0.357,0.0,0.0,0.0,0.00386,17.0
937,1902,11110018731,2017-03-09T09:08:12Z,Graham Crackers,Psst,US,27.0,c,1858.0,11.11,1.85,0.0,0.0,74.07,18.52,3.7,7.41,1.31826,0.519,0.0,0.0,0.074,0.00267,10.0
938,1903,11110018755,2017-03-10T08:18:42Z,Animal Crackers,Psst,US,30.0,c,1674.0,8.33,1.67,0.0,0.0,76.67,16.67,3.3,6.67,1.44018,0.567,0.0,0.0,0.0,0.0036,10.0
939,1904,11110018779,2017-03-09T14:12:53Z,"Psst..., Saltines Crackers",Psst...,US,14.0,d,1795.0,7.14,3.57,0.0,0.0,71.43,0.0,7.1,7.14,2.08534,0.821,0.0,0.0,0.143,0.00514,12.0
940,1905,11110018793,2017-03-09T14:15:43Z,Oyster Crackers,Kroger,US,15.0,d,1674.0,10.0,0.0,0.0,0.0,73.33,0.0,0.0,6.67,2.87782,1.133,0.0,0.0,0.0,0.0048,14.0
941,1906,11110018830,2017-03-10T09:02:32Z,Flour Tortillas,Psst,US,45.0,c,1209.0,5.56,1.11,0.0,0.0,53.33,2.22,2.2,8.89,1.86182,0.733,0.0,0.0,0.178,0.0024,9.0
942,1907,11110019028,2017-03-10T08:39:42Z,Mixed Nuts,Psst,US,28.0,d,2540.0,57.14,8.93,0.0,0.0,17.86,0.0,3.6,17.86,1.54178,0.607,0.0,0.0,0.143,0.00386,16.0
943,1908,11110019035,2017-03-09T20:51:06Z,Creamy Peanut Butter,The Kroger Co.,US,32.0,d,2351.0,46.88,7.81,0.0,0.0,25.0,12.5,6.2,21.88,1.19126,0.469,0.0,0.0,0.062,0.00225,16.0
944,1909,11110019059,2017-03-09T20:51:06Z,Roasted Peanuts And Honey Creamy,The Kroger Co.,US,34.0,d,2213.0,38.24,7.35,0.0,0.0,32.35,20.59,5.9,17.65,0.97028,0.382,0.0,0.0,0.059,0.00212,16.0
945,1910,11110019073,2017-03-10T08:39:42Z,Crunchy Peanut Butter,Fred Meyer,US,32.0,d,2485.0,50.0,6.25,0.0,0.0,21.88,3.12,9.4,25.0,0.99314,0.391,0.0,0.0,0.062,0.00225,12.0
946,1913,11110019141,2017-03-09T12:31:32Z,Mayonnaise,Psst...,US,14.0,e,2987.0,78.57,10.71,0.0,0.071,7.14,0.0,0.0,0.0,1.36144,0.536,0.0,0.0,0.0,0.0,23.0
947,1914,11110019158,2017-03-09T12:55:06Z,"P$$T..., Ranch Dressing",Kroger,US,29.0,d,1297.0,31.03,5.17,0.0,0.017,6.9,6.9,0.0,0.0,2.18948,0.862,0.0,0.0,0.0,0.0,18.0
948,1915,11110019165,2017-03-09T12:31:29Z,Italian Dressing,Psst...,US,31.0,d,607.0,11.29,1.61,0.0,0.0,9.68,6.45,0.0,0.0,4.50596,1.774,0.0,0.0077,0.0,0.0,13.0
949,1916,11110019196,2017-03-10T08:10:54Z,Instant Oatmeal,Kroger,US,42.0,b,1494.0,7.14,1.19,0.0,0.0,66.67,7.14,14.3,9.52,1.08966,0.429,0.0007143,0.0,0.238,0.00857,0.0
950,1917,11110019356,2017-03-09T12:04:57Z,Sweet & Tangy Barbecue Sauce,Kroger,US,37.0,d,791.0,0.0,0.0,0.0,0.0,43.24,37.84,0.0,0.0,1.92278,0.757,8.1e-05,0.0,0.0,0.0,18.0
951,1918,11110019370,2017-03-09T12:04:56Z,Sweet Hickory Barbecue Sauce,Kroger,US,37.0,d,791.0,0.0,0.0,0.0,0.0,43.24,37.84,0.0,0.0,1.92278,0.757,8.1e-05,0.0,0.0,0.0,18.0
952,1919,11110019431,2017-03-09T21:08:44Z,Buttermilk Biscuits,Kroger,US,59.0,e,1276.0,15.25,7.63,0.0,0.0,37.29,3.39,0.0,5.08,2.3241,0.915,0.0,0.0,0.034,0.00305,20.0
953,1920,11110019455,2017-03-09T16:43:39Z,Homestyle Bread Dough,"Kroger,  The Kroger Co.",US,56.0,b,1197.0,3.57,0.89,0.0,0.0,55.36,3.57,1.8,7.14,1.36144,0.536,0.0,0.0,0.036,0.00321,2.0
954,1922,11110019523,2017-03-09T13:02:01Z,"Peanuts With Sea Salt, Salt & Pepper",Kroger,US,28.0,d,2389.0,50.0,7.14,0.0,0.0,14.29,3.57,7.1,25.0,1.99644,0.786,0.0,0.0,0.071,0.00129,17.0
955,1923,11110019547,2017-03-10T09:02:38Z,Classic Trail Mix,"Simply,  Kroger",US,30.0,d,2092.0,33.33,5.0,0.0,0.0,46.67,30.0,6.7,13.33,0.508,0.2,0.0,0.0,0.067,0.0024,13.0
956,1924,11110019684,2017-03-10T08:49:46Z,Olive Oil,Kroger,US,14.0,e,1795.0,42.86,7.14,0.0,0.036,7.14,0.0,0.0,0.0,2.08534,0.821,0.0,0.0,0.0,0.0,21.0
957,1925,11110019714,2017-03-09T20:11:26Z,Party Pail Ice Cream,The Kroger Co.,US,64.0,d,849.0,9.38,5.47,0.0,0.031,28.12,25.0,0.0,3.12,0.1778,0.07,9.36e-05,0.0019,0.125,0.0,12.0
958,1927,11110019769,2017-03-09T16:45:00Z,"P$$T..., Snack Crackers, Delightfully Golden",The Kroger Co.,US,15.0,c,2230.0,13.33,0.0,0.0,0.0,73.33,6.67,6.7,6.67,1.86182,0.733,0.0,0.0,0.133,0.0024,10.0
959,1928,11110019776,2017-03-09T16:45:00Z,"Baked Cheese Bits, Original","Kroger,  The Kroger Co.",US,30.0,d,2092.0,23.33,3.33,0.0,0.017,66.67,3.33,3.3,10.0,3.47218,1.367,0.0,0.0,0.133,0.0036,15.0
960,1929,11110019790,2017-03-09T14:15:39Z,"Baked Oyster Crackers, Original",Kroger,US,15.0,c,1674.0,10.0,0.0,0.0,0.0,73.33,0.0,6.7,6.67,1.94818,0.767,0.0,0.0,0.133,0.0048,7.0
961,1930,11110019806,2017-03-09T16:45:01Z,Baked Oyster Crackers,"Kroger,  The Kroger Co.",US,15.0,b,1674.0,10.0,0.0,0.0,0.0,73.33,0.0,6.7,6.67,1.35382,0.533,0.0,0.0,0.133,0.0048,0.0
962,1931,11110019820,2017-03-09T16:45:01Z,"Big Baked Cheese Bits, Original","Kroger,  The Kroger Co.",US,30.0,d,2092.0,16.67,3.33,0.0,0.017,66.67,3.33,3.3,10.0,3.47218,1.367,0.0,0.0,0.133,0.0024,15.0
963,1936,11110019882,2017-03-09T12:31:38Z,Mayo Real Mayonnaise,Kroger,US,14.0,e,2987.0,78.57,10.71,0.0,0.036,0.0,0.0,0.0,0.0,1.72466,0.679,0.0,0.0,0.0,0.0,25.0
964,1937,11110019899,2017-03-09T12:31:37Z,Real Mayonnaise,Kroger,US,14.0,e,2987.0,78.57,10.71,0.0,0.036,0.0,0.0,0.0,0.0,1.72466,0.679,0.0,0.0,0.0,0.0,25.0
965,1938,11110019936,2017-03-09T15:40:14Z,"Toasted Marshmallow Hot Cocoa Made With Belgian Chocolate, Marshmallow","Private Selection,  The Kroger Co.",US,35.0,d,1552.0,2.86,1.43,0.0,0.0,82.86,74.29,2.9,11.43,1.016,0.4,0.0,0.0034,0.286,0.0,15.0
966,1939,11110019943,2017-03-09T15:40:14Z,"Hot Cocoa, Toasted Marshmallow","Private Selection,  The Kroger Co.",US,35.0,d,1552.0,2.86,1.43,0.0,0.0,82.86,74.29,2.9,11.43,1.016,0.4,0.0,0.0034,0.286,0.0,15.0
967,1940,11110019974,2017-03-09T12:23:45Z,Cheddar & Broccoli Flavored Rice & Sauce,Kroger,US,68.0,c,1477.0,2.21,0.0,0.0,0.0,76.47,2.94,1.5,8.82,1.905,0.75,4.41e-05,0.0053,0.059,0.00265,10.0
